Date,BBAR,BMA,GGAL,SUPV
2022-11-28,3.285210132598877,13.655216217041016,7.807078838348389,1.7200000286102295
2022-11-25,3.195613384246826,13.615405082702637,7.707625865936279,1.7799999713897705
2022-11-23,3.006464958190918,13.187435150146484,7.49877405166626,1.6699999570846558
2022-11-22,2.7098007202148438,12.889846801757812,7.28992223739624,1.6200000047683716
2022-11-21,2.670241594314575,12.711783409118652,7.2401957511901855,1.559999942779541
2022-11-18,2.680131196975708,12.790922164916992,7.25014066696167,1.6100000143051147
2022-11-17,2.680131196975708,12.70189094543457,7.170578479766846,1.6299999952316284
2022-11-16,2.670241594314575,12.959095001220703,7.35953950881958,1.7200000286102295
2022-11-15,2.7394700050354004,13.176727294921875,7.49877405166626,1.7799999713897705
2022-11-14,2.8086981773376465,13.542747497558594,7.638008117675781,1.7899999618530273
2022-11-11,2.8383677005767822,13.52296257019043,7.628063201904297,1.8300000429153442
2022-11-10,2.769139289855957,13.107481002807617,7.3694844245910645,1.7799999713897705
2022-11-09,2.848257541656494,13.285545349121094,7.379430294036865,1.8799999952316284
2022-11-08,3.046053171157837,14.116510391235352,7.677789688110352,1.909999966621399
2022-11-07,3.036163330078125,14.215434074401855,7.727516174316406,1.8899999856948853
2022-11-04,3.115281820297241,14.927689552307129,7.946313381195068,1.9299999475479126
2022-11-03,3.0955023765563965,14.729841232299805,7.817024230957031,1.8899999856948853
2022-11-02,3.0955023765563965,14.808980941772461,7.797133922576904,1.909999966621399
2022-11-01,3.214179515838623,15.43220329284668,8.145219802856445,1.9299999475479126
2022-10-31,2.9768247604370117,14.690271377563477,7.717571258544922,1.8600000143051147
2022-10-28,2.9867146015167236,14.51220703125,7.5683913230896,1.840000033378601
2022-10-27,3.0757224559783936,14.907904624938965,7.807078838348389,1.850000023841858
2022-10-26,3.026273727416992,14.551776885986328,7.727516174316406,1.899999976158142
2022-10-25,3.0658326148986816,14.779301643371582,7.836915016174316,1.909999966621399
2022-10-24,2.9966042041778564,14.363821029663086,7.707625865936279,1.8849999904632568
2022-10-21,3.0955023765563965,14.729841232299805,7.797133922576904,1.8300000429153442
2022-10-20,2.960012197494507,14.275776863098145,7.598227024078369,1.7699999809265137
2022-10-19,2.950178384780884,14.374162673950195,7.429156303405762,1.809999942779541
